,id,bathrooms,bedrooms,beds,minimum_nights_avg_ntm,maximum_nights_avg_ntm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_location,reviews_per_month
23247,1198791703009094367,2.0,2.0,2.0,1.0,365.0,,4.47,4.53,,,3.05
23248,1198792370581385235,1.0,1.0,2.0,2.0,365.0,5.0,4.93,4.93,4.93,4.6,2.87
23249,1198804942344677739,1.0,1.0,1.0,1.0,365.0,5.0,4.86,4.79,5.0,5.0,2.61
23250,1198836996947061259,3.0,3.0,3.0,2.0,1125.0,4.74,4.74,4.68,5.0,5.0,3.7
23251,1198839362696313594,1.0,2.0,2.0,2.0,365.0,,,,,,1.29
23252,1196472659738087129,1.0,1.0,1.0,1.0,365.0,,,,,,1.29
23253,1196477319925371284,2.0,2.0,2.0,1.3,365.0,4.92,4.96,4.79,4.58,4.67,4.29
23254,1196506258621846113,1.0,1.0,1.0,1.0,365.0,4.5,5.0,5.0,4.67,5.0,1.96
23255,1196508408722050647,0.5,1.0,,1.0,365.0,4.89,4.89,4.84,4.95,4.95,3.41
23256,1196531957946587877,2.5,,,5.0,1125.0,,,,,4.57,1.51
23257,1196537023132661458,2.0,3.0,,2.0,1125.0,4.86,4.95,4.59,4.95,4.95,4.1
23258,1196564453352374214,2.5,2.0,2.0,3.0,30.0,4.86,4.95,4.59,4.95,4.95,4.1
23259,1196599713089626166,2.0,2.0,2.0,4.0,90.0,,,5.0,,,0.28
23260,1196621348482462687,2.0,2.0,2.0,1.0,365.0,,4.5,4.5,4.75,4.5,0.99
23261,1196637497123282817,,,,2.0,365.0,4.77,4.69,4.85,5.0,4.85,2.36
23262,1196644446702860101,1.0,1.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,1.17
23263,1196648744194259114,1.0,1.0,1.0,2.0,365.0,4.88,4.88,4.92,4.92,5.0,4.29
23264,1198895936583144237,1.0,1.0,1.0,2.0,30.0,5.0,5.0,4.8,4.8,5.0,0.91
23265,1199051609618852875,1.0,1.0,1.0,1.0,365.0,4.9,5.0,5.0,4.9,4.85,3.57
23266,1199308507186898940,1.0,3.0,,2.0,365.0,4.75,5.0,5.0,4.75,5.0,0.86
23267,1199347963870179738,1.0,1.0,1.0,1.0,365.0,,4.56,,4.89,4.56,1.75
23268,1199351791981184793,1.0,1.0,1.0,2.0,365.0,5.0,5.0,5.0,5.0,5.0,1.43
23269,1199402668923838299,1.0,2.0,1.0,2.0,30.0,4.92,4.92,4.92,4.83,4.5,2.21
23270,1199434694330681590,1.0,1.0,1.0,2.0,1125.0,4.83,4.91,4.96,4.74,4.96,4.73
23271,1199520447835027956,1.0,1.0,1.0,3.0,365.0,4.83,5.0,4.83,5.0,4.83,1.13
23272,1196664127098367391,1.0,1.0,2.0,1.3,365.0,4.86,4.86,4.79,4.93,5.0,3.57
23273,1196693637213247658,1.0,1.0,1.0,2.0,365.0,4.86,4.86,4.79,4.93,5.0,3.57
23274,1196699604015952719,1.5,3.0,3.0,2.0,365.0,4.5,5.0,,5.0,5.0,0.39
23275,1196707935744128100,1.0,2.0,3.0,2.0,1125.0,4.79,5.0,4.71,4.93,4.79,2.76
23276,1196721235740682952,1.0,1.0,1.0,2.0,1125.0,4.5,4.5,4.75,4.75,,0.91
23277,1196729953948927731,1.0,1.0,2.0,2.0,90.0,5.0,5.0,4.75,5.0,5.0,0.85
23278,1196743025237809501,1.0,1.0,1.0,,365.0,5.0,5.0,5.0,5.0,5.0,1.18
23279,1196743221496057271,1.0,1.0,1.0,5.0,365.0,5.0,5.0,5.0,5.0,5.0,1.18
23280,1196806474462396308,1.0,2.0,2.0,1.3,1125.0,4.92,4.92,5.0,4.62,4.77,2.32
23281,1196969474358461700,1.0,1.0,1.0,1.0,365.0,4.96,5.0,5.0,5.0,5.0,4.44
23282,1197067039454051041,1.0,1.0,1.0,1.0,1125.0,5.0,5.0,5.0,4.75,5.0,0.74
23283,1199559779245814309,1.0,2.0,2.0,2.0,1125.0,4.89,5.0,5.0,4.74,4.63,3.73
23284,1199629970997093086,1.0,2.0,,2.0,365.0,5.0,5.0,5.0,5.0,5.0,2.0
23285,1199644918653705438,1.0,1.0,1.0,1.0,365.0,4.33,,4.33,5.0,5.0,0.71
23286,1199652934845025354,1.0,1.0,1.0,1.0,365.0,4.56,4.89,,4.89,5.0,1.96
23287,1200276738365432603,1.0,2.0,3.0,2.0,1125.0,4.91,5.0,5.0,4.91,5.0,2.39
23288,1200307442953205339,1.0,1.0,1.0,1.0,1125.0,4.8,4.73,4.93,4.73,4.93,
23289,1200592962846587423,2.0,2.0,2.0,1.0,1125.0,4.63,4.72,4.72,4.78,4.78,
23290,1200622090833026251,1.5,2.0,2.0,2.5,1125.0,4.97,5.0,4.91,4.97,4.86,
23291,1200659725340102390,1.0,1.0,1.0,2.0,80.0,4.4,,,4.6,5.0,2.38
23292,1200752835576912222,1.0,1.0,1.0,1.0,365.0,4.69,4.76,4.69,4.79,4.79,5.54
23293,1200767520434158149,1.0,1.0,1.0,1.0,365.0,4.74,4.74,4.65,4.85,4.94,
23294,1197084020618621946,1.0,1.0,1.0,1.0,365.0,5.0,5.0,5.0,4.8,5.0,1.26
23295,1197084735172388356,2.0,2.0,1.0,1.0,365.0,5.0,5.0,5.0,4.8,5.0,1.26
23296,1197088888779484663,2.0,2.0,2.0,1.0,1125.0,4.89,4.97,4.79,4.97,5.0,
23297,1197107520633201819,1.0,1.0,1.0,1.0,365.0,4.67,,5.0,5.0,5.0,0.64
23298,1197134827160589578,1.0,1.0,1.0,5.0,365.0,5.0,5.0,5.0,5.0,,0.22
23299,1197146329810591041,1.0,1.0,1.0,2.0,30.0,4.67,4.67,5.0,4.67,5.0,0.76
23300,1197157715329694792,1.0,1.0,1.0,1.0,365.0,4.5,5.0,5.0,5.0,4.5,0.58
23301,1197165578144339869,1.5,1.0,1.0,4.0,180.0,4.92,5.0,4.75,5.0,5.0,2.54
23302,1197184331751285570,1.0,2.0,3.0,1.0,1125.0,4.71,5.0,4.57,4.86,4.86,2.14
23303,1200779192663962000,1.0,1.0,1.0,1.0,365.0,4.88,4.8,4.72,4.8,4.96,5.24
23304,1200788927306913123,1.0,1.0,1.0,1.0,365.0,4.8,4.9,4.78,4.93,4.98,
23305,1200846325403576885,1.0,1.0,1.0,1.0,30.0,4.8,4.9,4.78,4.93,4.98,
23306,1200864836610255781,2.0,1.0,2.0,2.0,30.0,5.0,5.0,5.0,5.0,5.0,0.39
23307,1200889275099488409,1.5,1.0,1.0,,365.0,5.0,5.0,5.0,5.0,5.0,0.43
23308,1200977847881755818,1.0,1.0,3.0,1.0,1125.0,4.45,4.55,4.5,4.82,4.59,4.37
23309,1201055771947257022,1.0,1.0,1.0,1.4,14.0,4.88,4.85,4.88,4.92,4.96,5.42
23310,1201095653996321497,2.0,2.0,2.0,,1125.0,4.63,4.63,4.75,4.81,5.0,3.33
23311,1201246644481912659,2.0,3.0,,2.0,1125.0,5.0,4.92,5.0,5.0,4.92,2.75
23312,1197241823801315588,2.0,1.0,,1.0,365.0,4.5,5.0,,,5.0,0.37
23313,1197275521820676140,1.0,1.0,2.0,2.0,30.0,4.76,4.85,4.67,4.91,4.91,
23314,1197281713333958645,1.0,1.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,0.57
23315,1197284184949468770,1.0,2.0,3.0,2.0,365.0,5.0,5.0,4.83,5.0,5.0,1.07
23316,1197363069162976215,1.0,1.0,1.0,2.6,1125.0,5.0,5.0,5.0,4.75,4.75,2.14
23317,1197370250824937451,1.0,1.0,1.0,3.0,365.0,5.0,5.0,5.0,4.75,4.75,2.14
23318,1197452516040260165,2.0,2.0,2.0,2.0,365.0,5.0,5.0,5.0,5.0,5.0,2.0
23319,1197671043219349570,1.0,1.0,2.0,1.0,1125.0,4.59,4.64,4.64,4.86,4.86,
23320,1201466614612665732,1.0,1.0,1.0,1.0,365.0,5.0,5.0,4.33,4.67,5.0,0.58
23321,1201480700211127735,1.0,1.0,1.0,1.0,365.0,4.9,4.93,4.87,4.8,4.9,5.56
23322,1201486571781951994,1.0,1.0,1.0,2.0,365.0,4.71,4.57,5.0,5.0,5.0,1.46
23323,1201497841719596122,2.0,2.0,2.0,2.0,365.0,4.89,5.0,4.94,5.0,5.0,3.33
23324,1201505292917091134,2.5,3.0,,,1125.0,4.95,5.0,4.95,4.95,5.0,3.73
23325,1201556220504503266,1.0,1.0,1.0,2.0,365.0,,,,,5.0,1.54
23326,1201558088887973298,2.0,1.0,2.0,1.0,365.0,,,,4.94,4.94,3.08
23327,1201560583898098030,1.0,1.0,2.0,2.0,365.0,4.94,4.94,4.94,4.88,4.94,3.02
23328,1201561622435507258,1.0,1.0,2.0,1.0,365.0,4.62,4.69,4.62,4.92,4.54,2.69
23329,1201561813334193401,1.0,1.0,1.0,1.0,365.0,4.85,4.85,5.0,5.0,4.69,2.52
23330,1197757301704528078,1.0,2.0,1.0,3.0,365.0,4.85,4.85,5.0,5.0,4.69,2.52
23331,1197766079072102812,1.0,1.0,1.0,1.0,365.0,,,,,,1.13
23332,1197800500539101543,1.0,1.0,1.0,1.0,365.0,4.75,4.88,4.75,,4.75,1.8
23333,1197843382945849634,1.0,1.0,1.0,1.0,365.0,5.0,4.5,5.0,5.0,5.0,1.07
23334,1197860877730684637,2.0,3.0,,2.0,365.0,4.85,5.0,4.75,5.0,4.85,3.68
23335,1197879774502160173,1.0,1.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,0.54
23336,1197888988770004372,1.5,1.0,1.0,5.0,1125.0,5.0,5.0,5.0,5.0,5.0,1.53
23337,1201562059356867232,1.5,1.0,1.0,1.0,365.0,4.92,4.92,5.0,4.92,4.85,2.52
23338,1201562287207553229,1.0,1.0,1.0,1.0,365.0,4.83,4.75,5.0,5.0,4.92,2.17
23339,1201562618194362239,1.0,1.0,1.0,1.0,365.0,4.64,4.91,5.0,4.91,4.64,2.2
23340,1201563209125943097,1.0,1.0,1.0,1.0,365.0,4.6,4.8,5.0,5.0,4.8,2.0
23341,1201564195869089633,1.5,1.0,1.0,1.0,365.0,4.82,4.91,4.73,5.0,4.91,2.2
23342,1201564748307699918,1.5,1.0,1.0,1.0,365.0,4.73,4.91,5.0,4.73,5.0,2.2
23343,1201565149523518916,2.0,2.0,2.0,2.1,365.0,4.9,5.0,5.0,4.9,5.0,2.31
23344,1201565323685433580,2.0,2.0,2.0,2.1,365.0,4.6,4.6,4.8,4.6,4.8,1.15
23345,1201604960350735021,1.0,1.0,1.0,2.0,365.0,4.86,4.82,4.64,5.0,5.0,4.13
23346,1201609574484513295,1.0,1.0,1.0,1.0,1125.0,4.89,4.82,4.96,4.86,5.0,5.32
23347,1197916646764628869,1.0,1.0,1.0,1.0,365.0,4.91,4.82,4.73,4.91,5.0,2.08
23348,1197926828481144717,1.0,1.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,0.58
23349,1197960022234404288,1.0,1.0,3.0,2.0,365.0,5.0,5.0,5.0,4.93,4.87,2.71
23350,1198027190891971129,1.0,1.0,1.0,1.0,365.0,4.33,4.83,4.5,4.58,4.75,2.22
23351,1198074705974880852,1.0,1.0,2.0,4.9,15.0,5.0,5.0,5.0,5.0,5.0,0.57
23352,1198265083235392168,1.0,1.0,1.0,,365.0,5.0,5.0,5.0,5.0,5.0,0.57
23353,1198280519172347768,1.0,1.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,0.57
23354,1201611607310125035,1.0,1.0,1.0,1.0,90.0,5.0,5.0,5.0,4.92,4.69,2.65
23355,1201634630385235052,1.0,1.0,1.0,1.0,365.0,,,4.43,4.61,4.74,4.6
23356,1201652565335279187,1.0,3.0,,2.0,365.0,4.93,4.86,4.68,4.71,4.86,5.19
23357,1201655791621471835,1.0,2.0,3.0,1.0,365.0,4.56,4.74,4.7,4.56,,5.59
23358,1201656332773149475,1.5,1.0,1.0,1.0,365.0,,4.58,4.5,4.75,4.83,2.35
23359,1201658017939287964,1.0,1.0,1.0,1.4,60.0,4.75,4.88,4.88,4.88,4.88,1.57
23360,1201667012745151044,1.0,1.0,1.0,1.0,1125.0,4.86,4.91,4.86,4.91,5.0,4.62
23361,1201667797976397836,2.0,2.0,3.0,2.0,1125.0,4.87,4.87,4.96,4.96,4.91,4.96
23362,1201676192623457750,0.0,0.0,1.0,1.0,1125.0,4.5,4.5,,,4.5,0.86
23363,1201678368522931850,1.0,1.0,1.0,1.4,60.0,4.86,5.0,5.0,5.0,5.0,1.37
23364,1198320969301028776,1.0,1.0,2.0,1.0,365.0,,,,,,0.86
23365,1198379468766138768,1.0,1.0,2.0,1.0,365.0,,,,,,0.86
23366,1198383921895744131,1.0,1.0,,1.0,365.0,,,,,,0.86
23367,1198405864793233284,,,,2.4,1125.0,5.0,5.0,5.0,5.0,5.0,3.06
23368,1198495718027369889,1.5,1.0,1.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,4.07
23369,1198503632429004272,1.5,1.0,1.0,1.0,1125.0,5.0,5.0,5.0,4.9,5.0,3.9
23370,1202195055916249362,,1.0,1.0,1.0,365.0,,,,,4.67,0.61
23371,1202199137763223188,0.0,0.0,3.0,2.0,21.0,5.0,5.0,5.0,5.0,5.0,0.39
23372,1201682775137194247,1.0,1.0,1.0,1.4,60.0,5.0,5.0,5.0,5.0,5.0,0.87
23373,1201685785085531840,1.0,1.0,1.0,1.0,365.0,4.66,4.71,4.77,4.77,4.68,
23374,1201686191231691152,1.0,1.0,1.0,1.4,60.0,5.0,5.0,5.0,5.0,5.0,2.83
23375,1201753178928259651,1.5,1.0,1.0,2.0,365.0,5.0,5.0,5.0,5.0,,0.65
23376,1201797059960046077,1.0,1.0,1.0,2.0,365.0,5.0,5.0,5.0,5.0,4.75,0.98
23377,1201804149770157627,1.0,1.0,2.0,2.0,365.0,4.62,4.77,5.0,4.69,4.92,2.44
23378,1201814799071442814,1.0,1.0,0.0,1.7,365.0,5.0,5.0,4.95,4.77,5.0,5.24
23379,1201838767084473409,2.0,2.0,2.0,1.0,365.0,4.82,5.0,4.73,5.0,5.0,2.13
23380,1202154339426419788,1.0,2.0,2.0,3.0,30.0,5.0,4.8,5.0,5.0,5.0,1.24
23381,1202168362210053711,1.0,1.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,0.43
23382,1202217529815153995,1.5,2.0,3.0,1.0,365.0,5.0,5.0,5.0,5.0,4.78,1.85
23383,1202228739798108413,3.0,2.0,2.0,1.9,365.0,4.67,4.67,4.67,4.83,5.0,1.5
23384,1202240853039777275,1.0,1.0,1.0,2.0,720.0,4.86,4.86,5.0,5.0,5.0,2.14
23385,1202246282460096338,1.0,2.0,2.0,1.0,365.0,4.86,4.93,4.93,4.86,4.57,2.64
23386,1202257200021031540,1.0,2.0,3.0,2.0,1125.0,5.0,5.0,5.0,5.0,5.0,0.25
23387,1202260505630940890,1.0,1.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,0.18
23388,1202297815101655244,1.0,1.0,1.0,1.0,365.0,4.82,4.94,4.88,5.0,4.94,3.33
23389,1202324229183719456,1.0,1.0,0.0,3.0,60.0,5.0,5.0,5.0,5.0,4.88,1.9
23390,1202348359673493583,2.5,3.0,3.0,2.0,1125.0,5.0,5.0,5.0,5.0,4.88,1.9
23391,1202364136649714725,1.0,1.0,1.0,2.0,330.0,4.96,4.96,4.83,4.96,5.0,5.18
23392,1202175276790116438,1.0,1.0,1.0,1.0,365.0,,,5.0,,,0.68
23393,1202175570817827358,2.0,1.0,2.0,1.0,365.0,4.76,4.76,4.94,4.94,4.53,3.83
23394,1202183075043515949,1.0,1.0,1.0,1.0,365.0,4.76,4.76,4.94,4.94,4.53,3.83
23395,1202188608324721600,3.0,1.0,1.0,1.0,365.0,,,,,,1.08
23396,1202192133407312923,2.0,2.0,3.0,1.0,1125.0,4.89,5.0,4.89,5.0,4.89,1.93
23397,1202194684953690692,1.0,1.0,1.0,1.0,365.0,4.71,4.88,4.88,4.96,5.0,5.11
23398,1206719086402044287,2.5,3.0,3.0,2.0,1125.0,4.35,4.59,4.53,,,3.67
23399,1206723739316097526,1.0,1.0,1.0,1.0,365.0,4.83,4.89,4.89,4.89,4.83,4.5
23400,1206732733001428715,1.0,1.0,1.0,2.0,60.0,4.83,4.83,4.83,4.83,4.83,1.51
23401,1206751882322062367,1.0,1.0,1.0,1.0,1125.0,4.83,4.83,4.78,4.98,4.95,
23402,1206849983723494127,1.0,1.0,2.0,4.5,365.0,4.71,4.86,4.86,5.0,4.86,1.36
23403,1202400960215983316,1.0,1.0,2.0,2.0,365.0,5.0,5.0,4.83,5.0,5.0,1.23
23404,1202436664573034102,1.0,1.0,1.0,1.0,365.0,4.87,4.78,4.74,4.87,4.96,4.29
23405,1202446260595443521,1.0,1.0,1.0,1.0,1125.0,4.94,4.94,4.87,4.94,5.0,
23406,1202455996407404071,1.0,1.0,0.0,1.7,365.0,4.93,4.93,4.96,4.85,4.81,
23407,1202469950425711748,1.0,1.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,0.34
23408,1202652590939891880,1.0,3.0,1.0,1.0,365.0,,,,,,1.52
23409,1202720549300441938,1.0,1.0,2.0,1.0,365.0,4.76,4.88,4.76,5.0,5.0,3.31
23410,1202828791876227391,1.5,1.0,1.0,,365.0,5.0,5.0,5.0,5.0,5.0,0.91
23411,1206853813668963779,1.0,1.0,1.0,4.5,365.0,4.86,4.93,5.0,4.79,4.93,2.73
23412,1206856655508560897,1.0,1.0,2.0,2.0,1125.0,5.0,5.0,4.95,5.0,5.0,3.93
23413,1206864533816975951,2.0,3.0,,2.0,365.0,5.0,5.0,4.95,5.0,5.0,3.93
23414,1206876365498084310,1.0,1.0,1.0,2.0,365.0,4.4,,4.8,,,1.2
23415,1206950587835054333,1.0,1.0,1.0,1.0,365.0,4.88,4.88,4.75,4.75,4.88,2.45
23416,1207113117880755082,1.0,1.0,3.0,2.0,90.0,4.93,4.93,5.0,4.8,4.73,3.36
23417,1207144418702278701,1.0,1.0,1.0,2.0,1125.0,5.0,5.0,,5.0,5.0,0.41
23418,1207240030711868086,1.0,2.0,1.0,4.0,35.0,5.0,5.0,5.0,5.0,5.0,0.43
23419,1207254894586597478,2.0,2.0,2.0,2.0,365.0,5.0,5.0,5.0,4.86,5.0,1.51
23420,1202928458717850707,1.0,2.0,2.0,4.0,365.0,4.67,5.0,5.0,5.0,5.0,1.78
23421,1202947326162104159,1.0,1.0,1.0,2.0,365.0,5.0,5.0,5.0,5.0,5.0,0.48
23422,1202972723808317521,1.0,2.0,2.0,4.0,365.0,4.5,4.79,4.36,4.86,5.0,2.68
23423,1202994828604600117,1.0,2.0,2.0,4.0,30.0,5.0,4.5,4.5,5.0,5.0,0.43
23424,1203020162614793498,1.0,,2.0,2.0,365.0,5.0,4.5,4.5,5.0,5.0,0.43
23425,1203059755952741032,2.0,2.0,2.0,1.0,1125.0,4.97,4.97,4.93,5.0,4.97,
23426,1203071000971999544,2.0,,,4.0,365.0,5.0,5.0,5.0,5.0,5.0,1.0
23427,1203087340937786376,2.0,2.0,,1.0,365.0,5.0,5.0,5.0,4.75,5.0,0.9
23428,1203110055619246494,,3.0,,,365.0,5.0,5.0,5.0,5.0,5.0,0.58
23429,1207261960591596645,1.0,2.0,3.0,4.9,180.0,4.83,4.67,4.5,5.0,4.5,1.22
23430,1207271391136246270,2.0,2.0,2.0,3.0,1125.0,4.71,5.0,5.0,4.86,5.0,2.31
23431,1207295255106485732,1.0,1.0,1.0,3.0,365.0,4.8,4.8,4.9,,5.0,2.88
23432,1207357754914871077,1.0,1.0,1.0,1.0,365.0,4.96,5.0,5.0,4.96,5.0,5.1
23433,1207404091023301691,1.0,1.0,1.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,2.0
23434,1207426091371056053,1.0,1.0,1.0,1.0,365.0,,,,,,1.25
23435,1207434271760276619,1.0,1.0,1.0,1.0,365.0,,,,,,
23436,1207447247460973153,1.0,1.0,1.0,1.0,365.0,4.67,4.67,5.0,5.0,4.67,0.87
23437,1207479368382586621,1.0,1.0,1.0,1.0,365.0,4.67,4.89,4.67,4.89,4.56,1.94
23438,1203166288223403778,1.0,1.0,2.0,1.0,1125.0,4.93,4.81,4.93,4.89,4.81,5.13
23439,1203169249480519152,1.0,1.0,2.0,,90.0,4.93,4.81,4.93,4.89,4.81,5.13
23440,1203178901146863657,1.0,1.0,2.0,2.0,730.0,4.67,,4.42,,,2.25
23441,1203254489360734703,3.0,1.0,1.0,1.0,365.0,4.67,,4.42,,,2.25
23442,1203270727894186868,1.0,1.0,1.0,,1125.0,4.75,5.0,4.5,,5.0,1.43
23443,1203577391928885422,2.0,2.0,2.0,1.0,365.0,4.8,4.9,5.0,4.85,4.8,4.26
23444,1207480243982576483,1.0,1.0,1.0,1.0,365.0,4.88,4.76,4.71,5.0,4.94,3.64
23445,1207493926504428648,2.0,1.0,1.0,2.0,1125.0,5.0,5.0,5.0,4.86,4.86,1.57
23446,1207513204812707478,1.0,1.0,1.0,1.0,365.0,5.0,5.0,4.8,5.0,5.0,1.36
23447,1207525807819218262,1.0,1.0,1.0,2.0,365.0,4.88,4.88,4.69,5.0,4.88,3.45
23448,1207530690844312068,1.0,2.0,2.0,1.0,365.0,4.71,4.86,4.86,4.86,,1.41
23449,1207532279291791413,1.0,1.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,0.86
23450,1207544088981319978,1.0,1.0,1.0,1.0,365.0,5.0,5.0,4.75,5.0,5.0,1.15
23451,1207571909587466007,1.0,1.0,1.0,1.0,365.0,4.6,4.7,4.8,4.9,4.7,2.17
23452,1207581702967739772,1.0,2.0,,2.0,90.0,4.6,4.6,4.4,4.8,4.6,1.94
23453,1203656275989109918,,,,1.0,365.0,5.0,5.0,5.0,5.0,5.0,0.48
23454,1203707239099813783,2.0,2.0,2.0,1.0,365.0,,4.44,,,4.5,3.4
23455,1203712144728154411,1.0,2.0,2.0,1.0,1125.0,4.77,4.62,4.85,4.85,4.69,2.95
23456,1203741414262205750,2.5,3.0,,3.8,1125.0,5.0,5.0,5.0,5.0,5.0,1.06
23457,1203771097712432317,2.0,2.0,2.0,1.0,365.0,4.77,4.92,4.92,4.85,4.92,2.69
23458,1203804341962371673,1.0,1.0,1.0,1.0,365.0,4.92,4.96,4.79,5.0,4.79,4.65
23459,1203806833042042221,1.0,1.0,1.0,2.0,60.0,4.67,4.83,5.0,4.83,5.0,1.51
23460,1203885447697020124,2.0,3.0,,1.0,365.0,4.73,4.91,4.64,4.82,5.0,2.37
23461,1203899263679976594,1.0,1.0,1.0,2.0,365.0,4.95,4.95,5.0,4.95,4.86,4.47
23462,1204099443964744730,1.0,1.0,2.0,1.0,1125.0,4.97,5.0,5.0,5.0,4.93,
23463,1204233810372772955,1.0,1.0,1.0,1.0,365.0,4.48,,4.57,4.65,4.7,4.42
23464,1207630450386231443,1.0,1.0,1.0,1.0,1125.0,5.0,4.75,4.88,4.88,4.75,1.8
23465,1207643568474016158,1.0,1.0,1.0,5.0,365.0,5.0,5.0,,5.0,5.0,0.54
23466,1207650738366328664,1.0,1.0,2.0,1.0,30.0,5.0,4.75,5.0,5.0,5.0,1.12
23467,1207846564434510655,1.5,2.0,2.0,4.0,180.0,,,4.5,,4.5,0.62
23468,1207993993389314542,1.0,1.0,1.0,1.0,6.0,,,4.5,,4.5,0.62
23469,1207998850483973003,2.0,2.0,3.0,3.0,365.0,4.82,4.82,4.91,4.73,5.0,2.28
23470,1208055095563615113,1.0,1.0,1.0,1.0,365.0,4.69,4.69,,4.88,4.75,3.64
23471,1208068281967329768,3.0,,,2.0,365.0,5.0,5.0,4.86,4.86,5.0,1.5
23472,1208081510898093327,1.0,1.0,1.0,3.0,365.0,4.95,5.0,4.95,4.95,4.9,4.29
23473,1208113471796563222,1.0,1.0,1.0,2.0,365.0,4.88,4.88,4.88,4.63,4.63,1.82
23474,1204259889912577437,1.0,1.0,1.0,2.0,180.0,4.8,4.8,4.6,5.0,4.8,2.73
23475,1204359185386611876,2.0,2.0,1.0,,365.0,5.0,5.0,,5.0,5.0,1.0
23476,1204381818649657845,2.0,1.0,1.0,1.1,1125.0,,,,,4.67,0.75
23477,1204385793817174581,2.0,2.0,3.0,1.0,365.0,4.91,4.96,4.83,4.96,4.91,5.31
23478,1204409087414013720,1.0,1.0,1.0,,365.0,5.0,,5.0,5.0,,0.54
23479,1204461359334096916,1.0,1.0,1.0,1.0,365.0,5.0,,5.0,5.0,,0.54
23480,1204501333693068336,1.0,2.0,1.0,1.0,365.0,5.0,,5.0,5.0,,0.54
23481,1204513239710735290,1.0,1.0,1.0,2.0,1125.0,,,4.6,,4.8,0.94
23482,1208135082166459585,1.0,3.0,,3.0,1125.0,4.86,4.86,5.0,5.0,4.86,1.69
23483,1208137869786621510,1.5,1.0,2.0,1.0,365.0,4.5,4.5,5.0,5.0,5.0,1.09
23484,1208213020846013103,1.0,1.0,1.0,1.0,365.0,4.57,4.71,,4.57,4.86,1.5
23485,1208219934262772131,0.5,1.0,1.0,2.0,365.0,4.5,,,,4.5,0.41
23486,1208242219884789827,0.5,1.0,1.0,2.0,180.0,5.0,5.0,5.0,4.57,5.0,1.41
23487,1208244398823547884,2.0,2.0,2.0,2.0,1125.0,4.86,4.71,4.86,5.0,5.0,1.5
23488,1208246087650230652,1.0,1.0,2.0,2.0,30.0,4.83,4.83,4.5,4.83,4.83,2.81
23489,1208308445380088904,2.0,2.0,3.0,,365.0,5.0,5.0,5.0,5.0,5.0,0.26
23490,1208460834132099666,0.5,1.0,1.0,3.0,365.0,5.0,5.0,5.0,5.0,5.0,0.98
23491,1208733457100520068,1.0,2.0,,4.0,365.0,5.0,5.0,5.0,5.0,4.8,2.4
23492,1204570126678582703,1.0,1.0,1.0,3.8,365.0,5.0,5.0,5.0,4.96,4.96,4.42
23493,1204578347459915029,1.0,1.0,1.0,3.0,365.0,5.0,5.0,5.0,5.0,4.86,1.42
23494,1204709163051429004,1.0,1.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,0.38
23495,1204745557808396689,1.0,1.0,2.0,2.0,365.0,4.89,4.94,4.89,5.0,4.89,3.48
23496,1204950077943776387,1.0,1.0,1.0,1.0,1125.0,4.72,4.7,4.93,4.91,4.94,
23497,1205025511349108069,0.5,1.0,1.0,2.0,365.0,5.0,5.0,5.0,5.0,5.0,0.31
23498,1205031158128246143,1.0,1.0,1.0,1.0,1125.0,4.78,4.78,4.86,4.9,4.91,
23499,1205107132308658274,3.5,3.0,3.0,1.0,365.0,,,5.0,5.0,5.0,0.2
23500,1205192279321535135,1.0,1.0,1.0,5.0,32.0,,,5.0,5.0,5.0,0.2
23501,1205194775190342083,1.0,1.0,1.0,2.0,365.0,5.0,4.87,4.8,4.93,4.8,4.33
23502,1208746458695830590,1.0,1.0,1.0,1.0,365.0,,,4.5,,4.75,1.9
23503,1208762025242282067,1.0,1.0,1.0,3.0,365.0,4.75,4.58,4.58,4.83,4.92,3.5
23504,1208771654844419757,1.0,2.0,,2.0,700.0,5.0,4.75,5.0,5.0,4.88,2.86
23505,1208778291748773340,1.0,1.0,,3.0,725.0,5.0,4.75,5.0,5.0,4.88,2.86
23506,1208834728340711230,1.0,2.0,1.0,4.0,365.0,,5.0,5.0,5.0,5.0,0.31
23507,1208881017212682556,1.0,2.0,2.0,2.3,1125.0,4.83,4.67,5.0,4.83,5.0,1.36
23508,1208882725470074852,3.0,,,2.0,365.0,4.71,5.0,4.71,5.0,,1.49
23509,1208904691347114089,1.0,1.0,1.0,5.0,31.0,4.71,5.0,4.71,5.0,,1.49
